id,source,date,rating,text,author,url,scraped_at
app_store_14359114547,app_store,2026-07-28T09:51:11-07:00,5,Wow. I received wow service really very fast,Steave Austin,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14359098706,app_store,2026-07-28T09:46:24-07:00,1,Prompt service. Pl send prompt delivery,A. P. Mehta,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14359024632,app_store,2026-07-28T09:24:19-07:00,5,Best service. Best quality,O.P. Mishra,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14359009505,app_store,2026-07-28T09:19:52-07:00,5,Item issue. Customer care are not good He is not solve your complete,Blinkit ayaan,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14358901217,app_store,2026-07-28T08:48:30-07:00,1,very stingy site. stingest quick commerce site,blinkithater9898,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14358870196,app_store,2026-07-28T08:39:45-07:00,1,Fake promise. App shown delivery free above 199 rs my order rs 200 & delivery fee charged,Brarsaab1986,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14358830642,app_store,2026-07-28T08:28:32-07:00,1,"Non delivery of order. I did not receive the order, but delivery partner mention it delivered",Raghu_shimoga,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14358795682,app_store,2026-07-28T08:18:40-07:00,3,Costly. Cost so much for free delivery,SRai19,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14358794846,app_store,2026-07-28T08:18:25-07:00,5,Grocery. I am totally satisfy for grocery,Prabhi kang,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14358792612,app_store,2026-07-28T08:17:47-07:00,5,"Best deal with quick delivery. If you need your grocery or any household needs, Blinkit will give you the best deal and fair price",David_believerofchrist,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14358646363,app_store,2026-07-28T07:36:53-07:00,5,Appreciate the punctuality. Appreciate the punctuality and response,Humsafar Ran,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14358458625,app_store,2026-07-28T06:44:11-07:00,5,Service. Great home delivery service in India,?57(!&&,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14358281823,app_store,2026-07-28T05:52:21-07:00,5,Quick. Best app ever thank you,Disha viras,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14358248621,app_store,2026-07-28T05:42:14-07:00,5,"Amazing app. It’s the one Thing I can totally rely on wherever I am . Blinkit has never disappointed me till date. Hats off to Deepinder Goyal and the entire team….worth mentioning the delivery guys👍🏻please keep the spirit on always 
People like me really need you guys",BHAV VJ,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357987310,app_store,2026-07-28T04:18:15-07:00,1,"Cheating Application. I have permanently deleted my Blinkit account due to a highly disappointing experience characterized by poor service and issues of customer deception. Please don't send such SCRIPTED Emails which is of no use.

Since you made false statements regarding the quality check process, I see no point in any further discussions on this matter.

Please do not contact me again regarding this issue. I have donated the amount of 871/- to Blinkit see if you can find the INTEGRITY in the market with that 871/- rupees",Dev110984,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357919450,app_store,2026-07-28T03:54:26-07:00,1,Refund. I have placed an order and my money deducted but not getting refund,Nir350,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357912211,app_store,2026-07-28T03:51:51-07:00,4,No.1. I really like blink it. Very good service,Shaanuba,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357875369,app_store,2026-07-28T03:38:26-07:00,1,Worst Delivery Service. It’s Untrained Riders which not knows about google maps & not read English address. It’s completely Blinkit faults. They takes money what’s customers face no value for them,DK Jangir,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357870079,app_store,2026-07-28T03:36:29-07:00,1,Worst customer care service help. Worst grocery app in India no customer care service available,Tara 0010,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357849209,app_store,2026-07-28T03:28:44-07:00,5,Love it. Very useful,Abdulla how,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357822684,app_store,2026-07-28T03:18:44-07:00,5,"Easy access. No need to go out and buy when you are lazy, one touch  access. Super simple",Hakim Shereen,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357801085,app_store,2026-07-28T03:10:33-07:00,5,"Awesome. Love it ……..
its a life saver for me🙌🏻💖",Anaa🩵,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357770900,app_store,2026-07-28T02:58:54-07:00,1,"PATHETIC AND CHEAP CUSTOMER SERVICE. PATHETIC, ILEGAL, CHEAP AND USELESS CUSTOMER SERVICE SUPPORT THIS SHOULD BE BANNED IN INDIA FOR DOING FRAUD WITH COMSUMERS THE CREDIT GOES TO USELESS ROBOTIC CUSTOMER SERVICE (MR CHETAN******* and MR SHARAD**********)",Ndnsvssvsimsbabwjsvssbsjs,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357767450,app_store,2026-07-28T02:57:35-07:00,5,"Blinkit. A Very Helpfull App Helps At Any time Like Emergency,Instant Needs,etc. ""I Like Blinkit""",Sharia Butool,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357728512,app_store,2026-07-28T02:42:24-07:00,5,Best app. Good,Saaz1912,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357696984,app_store,2026-07-28T02:30:06-07:00,5,Good app. Use full app,￼Maysha,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357695809,app_store,2026-07-28T02:29:38-07:00,1,"Worst customer service and equally horrible drivers. They call multiple times to confirm address even when they themselves have split the delivery in multiple orders and some of the guys have already delivered it. Their customer service call and gives excuses and lies on your face stating “delivery guys bike is not working” he is still at the store. I said assign someone else, she said the second guy’s bike is also not working. I said how is it possible none of blinkits delivery guys bike are working, she said it’s happening just today only na madam, everyday we deliver. I asked how’s it possible, she rudely disconnected the line stating, I will ask delivery person to deliver it. How? Now the bike started working? Have some shame. Stop accepting orders if you can’t deliver. Don’t waste our time",Richa712,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357614540,app_store,2026-07-28T01:57:24-07:00,2,Handling charge should be waived off. Already competitor quick commerce teams are waiving off both delivery charge and there is no handling charge . Why Blinkit is not doing that ?,SS-Kolkata-Lake,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357579105,app_store,2026-07-28T01:42:59-07:00,4,"Blinkit Review. The service of blinkit is very good, the behaviour, the kindness i liked it although last night i got a very poor kheer but still i will say the service is very good they instantly initiated the refund…",Usman_1601_,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357528554,app_store,2026-07-28T01:22:40-07:00,5,Excellent. Excellent,Moh1tGupta,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:29 UTC
app_store_14357502930,app_store,2026-07-28T01:12:18-07:00,5,Good. Good,12sayan,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14357463833,app_store,2026-07-28T00:56:09-07:00,1,"Awful experience. Blink it in small cities is compromising the quality of the products as well as the customer support for small cities 
These things forced me to start a campaign against blink it on social media 
And already on to it 
More over I am not able to have a conversation with customer support . 
Wow blink it woww 
Hats off to you 
I will be deleting blink it from thousands of people",Karnaaaaaaaaa,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14357178731,app_store,2026-07-27T22:56:04-07:00,3,Pricy. Why no discounts on huge shopping,Abhik Bagchi,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14357131756,app_store,2026-07-27T22:35:45-07:00,5,Nice service. Nice service,Shoaib qureshii,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14357084829,app_store,2026-07-27T22:15:43-07:00,5,Great service. Quick and easy,Sonia Johri,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14357054116,app_store,2026-07-27T22:02:43-07:00,5,"Good. Good little bit money, extra",Mahadyuti Aditya,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14357025328,app_store,2026-07-27T21:50:33-07:00,3,"Calling issue. Its a good app just one issue, whenever we try to call it says “call from your registered mobile number, whereas
I always call from my registered number”","Delay@,",https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14356962349,app_store,2026-07-27T21:24:08-07:00,5,Fabbbbb. Good work,Rabia meh,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14356910262,app_store,2026-07-27T21:02:49-07:00,1,Charges. Extra charges is not pocket friendly,Abhishek006,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14356822788,app_store,2026-07-27T20:27:48-07:00,5,Good delivery. Nice Service,Mukchiku,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14356661729,app_store,2026-07-27T19:26:06-07:00,5,AAA. You are doing a great job…. Thanks 🙏🏽,billa30,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14356603314,app_store,2026-07-27T19:04:29-07:00,5,Prompt n quick. Love their service,PM Vijay,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14355139303,app_store,2026-07-27T10:22:30-07:00,1,cheating. you said delivery free for this order and charged delivery,anil 1983,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14355115369,app_store,2026-07-27T10:15:10-07:00,5,NYC. Super past delivered,Danhis khan,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14355094878,app_store,2026-07-27T10:08:56-07:00,1,"Review. Very disappointing customer service. I accidentally ordered the wrong product and contacted support immediately. The product was completely unopened and sealed, but they still refused to help with a return or exchange.

Mistakes can happen, and I expected at least some flexibility for an unopened item. Instead, I received no support or satisfactory resolution. This experience has made me lose trust in Blinkit, and I’ll think twice before ordering again",Palak kumawat,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14355087339,app_store,2026-07-27T10:06:39-07:00,1,No Discount on Upi payments. It doesn’t give upi payment discount like Zepto & Instamart . little Bit Expensive then it,Bob delton,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14355052488,app_store,2026-07-27T09:56:07-07:00,5,B. quickest,Hello_Doctor,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14355002804,app_store,2026-07-27T09:41:12-07:00,1,Customer. Bad service very rude behaviour,Praveen  kumar 187,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14354955765,app_store,2026-07-27T09:27:06-07:00,1,No resolution. A delivery driver scammed me. There was no action or resolution given by blinkit the have just deployed a chatbot,Monster1309,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14354877695,app_store,2026-07-27T09:04:22-07:00,5,Loved this. ❤️,The Most Rev Richard,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14354846493,app_store,2026-07-27T08:55:18-07:00,1,Different prices. Prices in Android and Apple devices are different. Prices in apple devices are more,Girindr,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14354764775,app_store,2026-07-27T08:31:57-07:00,3,There is no toll free customer support number to call and customer support is laughable. There is no toll free customer support number to call and customer support is laughable,Miyomini,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14354763600,app_store,2026-07-27T08:31:37-07:00,5,Have all the things i wanted. Blinkit has all the things i wanted it is a very nice thing,Blinkandcome,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14354703093,app_store,2026-07-27T08:14:35-07:00,5,"Review. Blinkit is actually super good because it delivers things on time, and it can actually be called as India’s last moment delivery app and everything is available unlike Zepto and it and only like hardly a few things are not there, and I would recommend that you should add a more couple of things in there and it would be the best",Best moment app,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14354616550,app_store,2026-07-27T07:50:31-07:00,5,Kashish. Very good and fast 😀,Kashishjjj,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14354600514,app_store,2026-07-27T07:46:05-07:00,4,Incerase stores in chhatarpur MP. Please increase ur blinkit stores in chhatarpur mp,~Rudra,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14354560656,app_store,2026-07-27T07:34:53-07:00,1,"Very poor delivery algorithms.. When I order from tambaram , Purasawalkam guy picks up the order. But my address is at tambaram . Very pathetic",Johnsonkraj,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14354404941,app_store,2026-07-27T06:51:00-07:00,1,BHIM cashback coupon never works. This is the 2nd time and the cashback coupon has not worked at all. It kind of feels like scam to put such a coupon option,P.Kimaya,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14354382366,app_store,2026-07-27T06:44:35-07:00,5,Last and first option. Most helpful,Nikshu ji,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14354268504,app_store,2026-07-27T06:11:31-07:00,1,Grocery. No cash on delivery available most time,Runmayi,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14354213090,app_store,2026-07-27T05:54:49-07:00,5,blinkit. blinkit is very useful app i love it,blinkitufun,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14354072102,app_store,2026-07-27T05:10:37-07:00,5,It have everything. And it is a special congratulations  to Blinkit,To point 6.2,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14353967495,app_store,2026-07-27T04:35:59-07:00,5,Superb. Great services,Pritam ka pyar,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14353845563,app_store,2026-07-27T03:53:16-07:00,5,Good. Good service,Raammyyaa,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14353809351,app_store,2026-07-27T03:39:57-07:00,3,Price differ. Price fluctuation,Shubham Dabas,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14353739369,app_store,2026-07-27T03:13:30-07:00,1,Worst and worst. There is no open box delivery. I received the product in bad condition. There is no return or replacement. Executives were calling for the query and saying as per internal policies we couldn’t make any help on this,Bindu Reddy C,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14353677913,app_store,2026-07-27T02:50:27-07:00,5,Very nice app. Good,Ghytfgg,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14353630018,app_store,2026-07-27T02:31:28-07:00,5,Order. Nicely placed,Simple Batra,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14353429136,app_store,2026-07-27T01:09:16-07:00,5,About this app. I like this app even in hurry it delivers in 10 minutes you must try it,Last minutes friend,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14353415456,app_store,2026-07-27T01:03:36-07:00,1,Scam products no accountability. The sent me a product that literally cut my face and refused to return it. Never using this again,Prib009,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14353360770,app_store,2026-07-27T00:40:34-07:00,3,Over charged. High charge delivery charge handling charge etc etc taking too many charges,Sallu@1234,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14353347256,app_store,2026-07-27T00:34:50-07:00,5,"Good service, quick service, and very good product. All products are good",ReeMe’s kitchen,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14353184526,app_store,2026-07-26T23:25:05-07:00,1,The maps sucks. The delivery person always calls from 1-2kms away where as I see that I have put correct address in app. And this wasn’t once but all 3-4 times when I tried,GamePlayer2410,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14353062611,app_store,2026-07-26T22:31:45-07:00,5,Accha hai Bahut. Good,Bhuj had,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14352960225,app_store,2026-07-26T21:47:14-07:00,5,Subha Ravi. Boon for Seniors. So far they’ve been good with refunds and returns. Well done. Keep it up!,Subha Ravi,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14352934291,app_store,2026-07-26T21:36:05-07:00,1,Pathetic quality. Useless customer support,Kapil24nagar,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14352869330,app_store,2026-07-26T21:08:24-07:00,1,Delivery guys not good. Very poor service,Sri9698,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14352843894,app_store,2026-07-26T20:58:01-07:00,5,User Friendly. Very User friendly and convenient,Prav_Hyd,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14352774377,app_store,2026-07-26T20:29:53-07:00,5,Good. Good,bhojan priyan,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14352766022,app_store,2026-07-26T20:26:33-07:00,5,Best thing in the world. It’s really a life savy,@nish05,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14352734835,app_store,2026-07-26T20:14:16-07:00,5,Dvkr. Superb,Dvkr kk,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14352603294,app_store,2026-07-26T19:23:18-07:00,5,Excellent for delivery. Too good ☺️,Vgvbbn,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14352409069,app_store,2026-07-26T18:09:52-07:00,5,Nice. Very good,shahas_k,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14351306146,app_store,2026-07-26T11:15:48-07:00,1,"Fraud in store activities. In store employees are cancelling hotwheels orders which are rare 
It says cancelled due to technical issues - some sheet 
Reputed and premium app but fraud employees",seenu.james,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14351240484,app_store,2026-07-26T10:54:23-07:00,1,Always late. Delivery agents need to be train,Vigilante2.0,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14351225471,app_store,2026-07-26T10:49:36-07:00,1,Stock. They are coming,shivAngi98,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14351195174,app_store,2026-07-26T10:39:59-07:00,5,Great service. Too good platform thank you blinkit and thank you to the handling team to always provide us the necessities so easily at our place to blessed to have you serving in our town,Fadssssssssss,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14351091214,app_store,2026-07-26T10:07:24-07:00,1,Price issues. Prices are high of the same item compared to other apps,Yd0747,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14351083768,app_store,2026-07-26T10:05:03-07:00,1,Eggs. Eggs cracked,kalpx,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14351035063,app_store,2026-07-26T09:50:03-07:00,1,Poor and pathetic. Poor helpline support to understand concern and no  proper communication,Ravi C S,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14351003898,app_store,2026-07-26T09:40:37-07:00,5,thank you for the fast delivery. Thanks a ton,HiSonak,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350966279,app_store,2026-07-26T09:29:16-07:00,1,Scam. This app scammed me .i order 10 items and they gave me 9 and now after tell them thay are not even accepting it that they gave me less item. I got scammed,Vimal671,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350862728,app_store,2026-07-26T08:58:09-07:00,1,"Scam. They never return a product, it has been a few times now",Ravikant Kapil,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350701931,app_store,2026-07-26T08:11:07-07:00,5,One step into making life easier. Veryy usefull when stuck in any bad condition,Karanbrar0193,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350629878,app_store,2026-07-26T07:50:35-07:00,5,Its really good service. All good very nice,Snowhite_maahi,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350621776,app_store,2026-07-26T07:48:15-07:00,5,Very useful app. Loved the app,Soniiiii😎,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350584072,app_store,2026-07-26T07:37:25-07:00,5,Review. Very good and fast delivery,Tahoor Laraib,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350577282,app_store,2026-07-26T07:35:30-07:00,2,Too much time. App lags while searching and takes 30 -40 sec to come up items  that are searched,90Yo/-@,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350414208,app_store,2026-07-26T06:48:02-07:00,5,Good. Good,Atulgemini,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350351140,app_store,2026-07-26T06:29:02-07:00,5,"Print out delivered at door step. You are a life saver. I tried multiple shops for printing my exam sheet for tomorrow morning. Being Sunday, none of the printing shops were opened",JyothiGeorge,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350301206,app_store,2026-07-26T06:13:45-07:00,5,Photo frame. Light is Not working and the frame is damaged,Wee30,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350293552,app_store,2026-07-26T06:11:23-07:00,5,Service. 5*,Ak$har,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350246891,app_store,2026-07-26T05:56:50-07:00,5,Too fast and Reliable. Best Services I believe for anyone in need and truly useful app to get things at tips,Dr JAKSH,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350149243,app_store,2026-07-26T05:25:37-07:00,5,"Fast, Reliable & Professional Service. I’m absolutely loving the Blanket app! The quick service saves me so much time and energy, and I appreciate that there’s complete transparency with no fraud involved. The executives are super professional, making the whole experience smooth and reliable. Highly recommended!",Arvind_Rana,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350086922,app_store,2026-07-26T05:04:46-07:00,5,"Keep it up. You are doing good
You can bring more healthy options",Ank May,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350073387,app_store,2026-07-26T05:00:13-07:00,3,Two much delivery charge. If i have placed an order of Rs.599 then i have to pay 611 that is so much,Sadofu,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14350040408,app_store,2026-07-26T04:48:48-07:00,1,Shiva. Broken idol,jimin123457,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349903159,app_store,2026-07-26T03:58:46-07:00,5,Ghop gho. Whajeh,Deep anal homemade,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349872574,app_store,2026-07-26T03:46:57-07:00,5,Bestt app. Blinkit is so much useful nd fastt in delivery! I have never ever received an bad packaging or expired food! Love if,Bestt apppp in india,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349863660,app_store,2026-07-26T03:43:29-07:00,5,Good service. Nice,Packaging scam zomato,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349785349,app_store,2026-07-26T03:12:57-07:00,5,"Life saver. My thanks may not enough for Blinkit in Bihar for me .its life saver for my father .my father in post recovery at home two week back and something was not good and someone told me to chek his sugar but i had nothing at home .
It was 11.30 night and i placed order on Blinkit for accu chek device it came in 10 minute while cheke sugar was deadly dropped to just 22 only .
So that night Blinkit and god saved my father .thanks Blinkit",dvtsbhsddwnnh,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349743534,app_store,2026-07-26T02:56:33-07:00,5,Order. Don’t west time order it,pank r,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349660714,app_store,2026-07-26T02:23:11-07:00,5,"Love For Blinkit ❤️. Loving In My City… Hoshiarpur, Punjab❤️",MadhavSood🫶,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349619685,app_store,2026-07-26T02:06:32-07:00,4,Nothing,Rishit Mahajan,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349571094,app_store,2026-07-26T01:46:57-07:00,1,"Unable to connect. 9th July Rs 411 was debited my account. No item was delivered. Still amount not refunded. Bank side told amount credited to blinkit .
I cannot contact any of the people from admin side",Louis Anto,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349396427,app_store,2026-07-26T00:35:04-07:00,5,Service. Service is faster than click,Dk1077,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349345236,app_store,2026-07-26T00:13:37-07:00,1,Fraud. This application is a fraud and this was happened twice in a day with me I ordered a shampoo bottle and when I received the item the bottle was empty and I take zero help from the store near me as well as the customer care team they said we cannot do anything when I said I want exchange they are making people fool and please don’t use this application if don’t want to waste your money and time,Sukhman Sra,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349338516,app_store,2026-07-26T00:10:46-07:00,1,Quaqer oats. Very expensive,n_akhtar14,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349323517,app_store,2026-07-26T00:04:26-07:00,2,"Major Lag in iPhone 15 Plus. App is great for quick delivery, but major lag issues on iPhone 15 Plus.

When I go inside Blinkit > Category > Sub-category > Product page, the FPS drops hugely and scrolling becomes very laggy. Response time is also very high while opening items inside sub folders/containers.

Please fix the performance and optimization for iPhone 15 Plus. Love the service, but this makes browsing painful",Subham1122,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349282329,app_store,2026-07-25T23:47:01-07:00,5,Just do it. Excellent work,Burn@@,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349168944,app_store,2026-07-25T22:58:22-07:00,5,Good app. Good,Divvyam p,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349094114,app_store,2026-07-25T22:25:43-07:00,5,What else you want ?. They are beating amazon now … congratulations,manijoshi,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349079298,app_store,2026-07-25T22:19:11-07:00,1,"Products Not Returnable. product is not returnable and no where it has mentioned , bad experience… i have uninstalled and deleted the app. You lost a customer 😊",Baran Here,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
app_store_14349028512,app_store,2026-07-25T21:57:06-07:00,1,"Non-delivery of items and no automatic refund too. A regular customer of Blinkit here. However, of late, there is a tendency that items are either not available or not delivered, and shown as delivered. The delivery person doesn’t inform you about non-availability of the items/items not being delivered. After delivery, one has to check item-wise, and make sure everything has been delivered, which is quite a task. And then one has to contact the customer care for redelivery/refunds. No automatic processing from Blinkit’s end, unlike other platforms like Milk Basket. 

I ordered twice on Blinkit today, and both the times, items were missing. On contacting customer care, I was informed that some items were not available, and some were available, but not delivered. And in case of small value items, they don’t do re-delivery, they only process refunds, that too without refunding handling / delivery charges. 

Extremely unprofessional attitude from Blinkit!!",Gpvskk12345,https://apps.apple.com/in/app/id960335206,2026-08-01 21:22:30 UTC
